StudentID,StudentName,Grade,CourseID,CourseName,SectionID,Period,Slots,TeacherID,TeacherName,RoomID,RoomName
28001,,11,L1301,AP Psychology,L1301.1,1,A5;C3;E1,33,,,
28001,,11,L1302,Introduction to Law,L1302.2,2,A3;C1;D4,24,,,
28001,,11,I1215,AP 3-D Art and Design,I1215.1,3,B3;D1;E5,5,,,
28001,,11,OH1401,Journalism Intermediate Level,OH1401.1,4,B1;C4;E2,43,,,
28001,,11,A1105,Physics 11,A1105.4,5,A1;B4;D2,41,,,
28001,,11,OI1003,Algebra II,OI1003.3,6,A4;C2;D5,8,,,
28001,,11,G1203,Español & Literatura 11,G1203.1,7,A2;B5;D3,36,,,
28001,,11,E1101,Physical Education and Health 11,E1101.2,8,B2;C5;E4,27,,,
28001,,11,ADVHS01,Advisory HS,ADVHS01.8,9,E3,19,,,
28002,,11,OA1319,AP Physics 1,OA1319.1,1,A5;C3;E1,31,,,
28002,,11,G1203,Español & Literatura 11,G1203.3,2,A3;C1;D4,36,,,
28002,,11,OI1305,Calculus,OI1305.5,3,B3;D1;E5,44,,,
28002,,11,E1101,Physical Education and Health 11,E1101.6,4,B1;C4;E2,27,,,
28002,,11,I1214,AP Seminar,I1214.1,5,A1;B4;D2,19,,,
28002,,11,L1304,Life Purpose,L1304.3,6,A4;C2;D5,33,,,
28002,,11,OZ1207,Anatomy and Physiology,OZ1207.2,7,A2;B5;D3,49,,,
28002,,11,ADVHS01,Advisory HS,ADVHS01.4,9,E3,6,,,
28003,,11,OA1319,AP Physics 1,OA1319.1,1,A5;C3;E1,31,,,
28003,,11,OJ1203,Entrepreneurship Business Technology,OJ1203.1,2,A3;C1;D4,22,,,
28003,,11,E1101,Physical Education and Health 11,E1101.6,4,B1;C4;E2,27,,,
28003,,11,VHS0052,"Spanish Film, Art, and Literature",VHS0052.2,5,A1;B4;D2,25,,,
28003,,11,OH1305,Art of Fiction Intermediate Level,OH1305.1,6,A4;C2;D5,23,,,
28003,,11,I1204,AP Calculus AB,I1204.1,7,A2;B5;D3,44,,,
28003,,11,I1212,AP Macroeconomics,I1212.2,8,B2;C5;E4,34,,,
28003,,11,I1213,AP Microeconomics,I1213.2,8,B2;C5;E4,34,,,
28003,,11,ADVHS01,Advisory HS,ADVHS01.15,9,E3,26,,,
28004,,11,OI1003,Algebra II,OI1003.4,1,A5;C3;E1,8,,,
28004,,11,G1203,Español & Literatura 11,G1203.3,2,A3;C1;D4,36,,,
28004,,11,A1105,Physics 11,A1105.1,3,B3;D1;E5,7,,,
28004,,11,E1101,Physical Education and Health 11,E1101.6,4,B1;C4;E2,27,,,
28004,,11,OH1401,Journalism Intermediate Level,OH1401.2,5,A1;B4;D2,43,,,
28004,,11,L1302,Introduction to Law,L1302.1,6,A4;C2;D5,24,,,
28004,,11,L1304,Life Purpose,L1304.4,7,A2;B5;D3,33,,,
28004,,11,OC1310,Painting II,OC1310.1,8,B2;C5;E4,46,,,
28004,,11,ADVHS01,Advisory HS,ADVHS01.9,9,E3,20,,,
28005,,11,L1302,Introduction to Law,L1302.2,2,A3;C1;D4,24,,,
28005,,11,A1105,Physics 11,A1105.1,3,B3;D1;E5,7,,,
28005,,11,E1101,Physical Education and Health 11,E1101.5,6,A4;C2;D5,27,,,
28005,,11,OH1305,Art of Fiction Intermediate Level,OH1305.3,7,A2;B5;D3,40,,,
28005,,11,I1204,AP Calculus AB,I1204.2,8,B2;C5;E4,44,,,
28005,,11,ADVHS01,Advisory HS,ADVHS01.22,9,E3,35,,,
28006,,10,OI1003,Algebra II,OI1003.4,1,A5;C3;E1,8,,,
28006,,10,E1001,Physical Education and Health 10,E1001.5,2,A3;C1;D4,12,,,
28006,,10,I1214,AP Seminar,I1214.3,4,B1;C4;E2,19,,,
28006,,10,B1001,Social Sciences 10,B1001.5,5,A1;B4;D2,26,,,
28006,,10,G1004,AP Spanish Language and Culture,G1004.6,6,A4;C2;D5,48,,,
28006,,10,A1006,Chemistry 10,A1006.2,7,A2;B5;D3,7,,,
28006,,10,B1006,Cultural Studies,B1006.2,8,B2;C5;E4,32,,,
28006,,10,ADVHS01,Advisory HS,ADVHS01.8,9,E3,19,,,
28007,,11,OI1003,Algebra II,OI1003.4,1,A5;C3;E1,8,,,
28007,,11,I1212,AP Macroeconomics,I1212.3,3,B3;D1;E5,34,,,
28007,,11,I1213,AP Microeconomics,I1213.3,3,B3;D1;E5,34,,,
28007,,11,A1105,Physics 11,A1105.3,4,B1;C4;E2,41,,,
28007,,11,E1101,Physical Education and Health 11,E1101.4,5,A1;B4;D2,27,,,
28007,,11,L1304,Life Purpose,L1304.3,6,A4;C2;D5,33,,,
28007,,11,OH1305,Art of Fiction Intermediate Level,OH1305.3,7,A2;B5;D3,40,,,
28007,,11,G1203,Español & Literatura 11,G1203.4,8,B2;C5;E4,36,,,
28007,,11,ADVHS01,Advisory HS,ADVHS01.9,9,E3,20,,,
28008,,11,C0907,Band Level III,C0907.1,1,A5;C3;E1,3,,,
28008,,11,I1212,AP Macroeconomics,I1212.4,2,A3;C1;D4,34,,,
28008,,11,I1213,AP Microeconomics,I1213.4,2,A3;C1;D4,34,,,
28008,,11,VHS0052,"Spanish Film, Art, and Literature",VHS0052.1,3,B3;D1;E5,25,,,
28008,,11,A1105,Physics 11,A1105.3,4,B1;C4;E2,41,,,
28008,,11,OI1003,Algebra II,OI1003.2,5,A1;B4;D2,8,,,
28008,,11,E1101,Physical Education and Health 11,E1101.5,6,A4;C2;D5,27,,,
28008,,11,H1206,AP English Language & Composition,H1206.2,7,A2;B5;D3,19,,,
28008,,11,ADVHS01,Advisory HS,ADVHS01.16,9,E3,28,,,
28009,,11,L1301,AP Psychology,L1301.1,1,A5;C3;E1,33,,,
28009,,11,L1302,Introduction to Law,L1302.2,2,A3;C1;D4,24,,,
28009,,11,E1101,Physical Education and Health 11,E1101.3,3,B3;D1;E5,27,,,
28009,,11,OH1401,Journalism Intermediate Level,OH1401.1,4,B1;C4;E2,43,,,
28009,,11,G1203,Español & Literatura 11,G1203.2,5,A1;B4;D2,36,,,
28009,,11,A1105,Physics 11,A1105.5,6,A4;C2;D5,41,,,
28009,,11,OI1003,Algebra II,OI1003.1,7,A2;B5;D3,4,,,
28009,,11,ADVHS01,Advisory HS,ADVHS01.1,9,E3,3,,,
28010,,11,L1301,AP Psychology,L1301.2,2,A3;C1;D4,33,,,
28010,,11,OH1401,Journalism Intermediate Level,OH1401.1,4,B1;C4;E2,43,,,
28010,,11,G1203,Español & Literatura 11,G1203.2,5,A1;B4;D2,36,,,
28010,,11,A1105,Physics 11,A1105.5,6,A4;C2;D5,41,,,
28010,,11,OI1003,Algebra II,OI1003.1,7,A2;B5;D3,4,,,
28010,,11,E1101,Physical Education and Health 11,E1101.2,8,B2;C5;E4,27,,,
28010,,11,ADVHS01,Advisory HS,ADVHS01.5,9,E3,7,,,
28011,,11,OB1520,AP Statistics,OB1520.2,1,A5;C3;E1,37,,,
28011,,11,G1203,Español & Literatura 11,G1203.3,2,A3;C1;D4,36,,,
28011,,11,E1101,Physical Education and Health 11,E1101.3,3,B3;D1;E5,27,,,
28011,,11,OI1003,Algebra II,OI1003.6,4,B1;C4;E2,8,,,
28011,,11,C0905,Band Level II,C0905.1,5,A1;B4;D2,3,,,
28011,,11,L1304,Life Purpose,L1304.3,6,A4;C2;D5,33,,,
28011,,11,OH1305,Art of Fiction Intermediate Level,OH1305.3,7,A2;B5;D3,40,,,
28011,,11,OA1319,AP Physics 1,OA1319.2,8,B2;C5;E4,31,,,
28011,,11,ADVHS01,Advisory HS,ADVHS01.10,9,E3,21,,,
28013,,11,G1203,Español & Literatura 11,G1203.3,2,A3;C1;D4,36,,,
28013,,11,A1105,Physics 11,A1105.1,3,B3;D1;E5,7,,,
28013,,11,L1301,AP Psychology,L1301.3,4,B1;C4;E2,33,,,
28013,,11,OH1401,Journalism Intermediate Level,OH1401.2,5,A1;B4;D2,43,,,
28013,,11,E1101,Physical Education and Health 11,E1101.5,6,A4;C2;D5,27,,,
28013,,11,C0904,Band Level I,C0904.2,7,A2;B5;D3,3,,,
28013,,11,OI1305,Calculus,OI1305.1,8,B2;C5;E4,35,,,
28013,,11,ADVHS01,Advisory HS,ADVHS01.6,9,E3,8,,,
28014,,11,E1101,Physical Education and Health 11,E1101.1,1,A5;C3;E1,27,,,
28014,,11,OJ1203,Entrepreneurship Business Technology,OJ1203.1,2,A3;C1;D4,22,,,
28014,,11,I1212,AP Macroeconomics,I1212.3,3,B3;D1;E5,34,,,
28014,,11,I1213,AP Microeconomics,I1213.3,3,B3;D1;E5,34,,,
28014,,11,VHS0052,"Spanish Film, Art, and Literature",VHS0052.2,5,A1;B4;D2,25,,,
28014,,11,A1105,Physics 11,A1105.5,6,A4;C2;D5,41,,,
28014,,11,OH1305,Art of Fiction Intermediate Level,OH1305.3,7,A2;B5;D3,40,,,
28014,,11,I1204,AP Calculus AB,I1204.2,8,B2;C5;E4,44,,,
28014,,11,ADVHS01,Advisory HS,ADVHS01.17,9,E3,29,,,
28015,,11,OB1520,AP Statistics,OB1520.2,1,A5;C3;E1,37,,,
28015,,11,G1203,Español & Literatura 11,G1203.3,2,A3;C1;D4,36,,,
28015,,11,E1101,Physical Education and Health 11,E1101.3,3,B3;D1;E5,27,,,
28015,,11,I1212,AP Macroeconomics,I1212.1,4,B1;C4;E2,34,,,
28015,,11,I1213,AP Microeconomics,I1213.1,4,B1;C4;E2,34,,,
28015,,11,OH1401,Journalism Intermediate Level,OH1401.2,5,A1;B4;D2,43,,,
28015,,11,A1105,Physics 11,A1105.2,7,A2;B5;D3,31,,,
28015,,11,I1204,AP Calculus AB,I1204.2,8,B2;C5;E4,44,,,
28015,,11,ADVHS01,Advisory HS,ADVHS01.24,9,E3,37,,,
28016,,11,OI1003,Algebra II,OI1003.5,2,A3;C1;D4,8,,,
28016,,11,E1101,Physical Education and Health 11,E1101.3,3,B3;D1;E5,27,,,
28016,,11,C0904,Band Level I,C0904.1,4,B1;C4;E2,3,,,
28016,,11,A1105,Physics 11,A1105.4,5,A1;B4;D2,41,,,
28016,,11,L1302,Introduction to Law,L1302.1,6,A4;C2;D5,24,,,
28016,,11,OH1305,Art of Fiction Intermediate Level,OH1305.3,7,A2;B5;D3,40,,,
28016,,11,G1203,Español & Literatura 11,G1203.4,8,B2;C5;E4,36,,,
28016,,11,ADVHS01,Advisory HS,ADVHS01.7,9,E3,13,,,
28017,,11,I1211,AP Precalculus,I1211.1,2,A3;C1;D4,4,,,
28017,,11,VHS0052,"Spanish Film, Art, and Literature",VHS0052.1,3,B3;D1;E5,25,,,
28017,,11,I1212,AP Macroeconomics,I1212.1,4,B1;C4;E2,34,,,
28017,,11,I1213,AP Microeconomics,I1213.1,4,B1;C4;E2,34,,,
28017,,11,A1105,Physics 11,A1105.4,5,A1;B4;D2,41,,,
28017,,11,OC1305,Painting I,OC1305.2,6,A4;C2;D5,5,,,
28017,,11,H1206,AP English Language & Composition,H1206.2,7,A2;B5;D3,19,,,
28017,,11,E1101,Physical Education and Health 11,E1101.2,8,B2;C5;E4,27,,,
28017,,11,ADVHS01,Advisory HS,ADVHS01.18,9,E3,31,,,
28020,,11,OA1319,AP Physics 1,OA1319.1,1,A5;C3;E1,31,,,
28020,,11,I1212,AP Macroeconomics,I1212.4,2,A3;C1;D4,34,,,
28020,,11,I1213,AP Microeconomics,I1213.4,2,A3;C1;D4,34,,,
28020,,11,OB1520,AP Statistics,OB1520.1,3,B3;D1;E5,37,,,
28020,,11,C0904,Band Level I,C0904.1,4,B1;C4;E2,3,,,
28020,,11,G1203,Español & Literatura 11,G1203.2,5,A1;B4;D2,36,,,
28020,,11,OH1305,Art of Fiction Intermediate Level,OH1305.1,6,A4;C2;D5,23,,,
28020,,11,I1204,AP Calculus AB,I1204.1,7,A2;B5;D3,44,,,
28020,,11,E1101,Physical Education and Health 11,E1101.2,8,B2;C5;E4,27,,,
28020,,11,ADVHS01,Advisory HS,ADVHS01.21,9,E3,34,,,
28022,,11,L1304,Life Purpose,L1304.1,1,A5;C3;E1,24,,,
28022,,11,OC1310,Painting II,OC1310.3,2,A3;C1;D4,46,,,
28022,,11,A1105,Physics 11,A1105.3,4,B1;C4;E2,41,,,
28022,,11,E1101,Physical Education and Health 11,E1101.4,5,A1;B4;D2,27,,,
28022,,11,OH1305,Art of Fiction Intermediate Level,OH1305.1,6,A4;C2;D5,23,,,
28022,,11,G1203,Español & Literatura 11,G1203.1,7,A2;B5;D3,36,,,
28022,,11,I1204,AP Calculus AB,I1204.2,8,B2;C5;E4,44,,,
28022,,11,ADVHS01,Advisory HS,ADVHS01.8,9,E3,19,,,
28023,,10,I1214,AP Seminar,I1214.2,1,A5;C3;E1,19,,,
28023,,10,B1001,Social Sciences 10,B1001.3,2,A3;C1;D4,26,,,
28023,,10,I1003,Geometry,I1003.6,3,B3;D1;E5,42,,,
28023,,10,OZ1323,AP Human Geography,OZ1323.3,4,B1;C4;E2,45,,,
28023,,10,G1004,AP Spanish Language and Culture,G1004.1,5,A1;B4;D2,47,,,
28023,,10,OI1003,Algebra II,OI1003.3,6,A4;C2;D5,8,,,
28023,,10,E1001,Physical Education and Health 10,E1001.3,7,A2;B5;D3,12,,,
28023,,10,A1006,Chemistry 10,A1006.3,8,B2;C5;E4,7,,,
28023,,10,ADVHS01,Advisory HS,ADVHS01.12,9,E3,23,,,
28024,,11,OC1305,Painting I,OC1305.3,1,A5;C3;E1,5,,,
28024,,11,OJ1203,Entrepreneurship Business Technology,OJ1203.1,2,A3;C1;D4,22,,,
28024,,11,OB1520,AP Statistics,OB1520.1,3,B3;D1;E5,37,,,
28024,,11,I1214,AP Seminar,I1214.3,4,B1;C4;E2,19,,,
28024,,11,VHS0052,"Spanish Film, Art, and Literature",VHS0052.2,5,A1;B4;D2,25,,,
28024,,11,E1101,Physical Education and Health 11,E1101.5,6,A4;C2;D5,27,,,
28024,,11,A1105,Physics 11,A1105.2,7,A2;B5;D3,31,,,
28024,,11,I1212,AP Macroeconomics,I1212.2,8,B2;C5;E4,34,,,
28024,,11,I1213,AP Microeconomics,I1213.2,8,B2;C5;E4,34,,,
28024,,11,ADVHS01,Advisory HS,ADVHS01.19,9,E3,32,,,
28025,,11,E1101,Physical Education and Health 11,E1101.1,1,A5;C3;E1,27,,,
28025,,11,OI1003,Algebra II,OI1003.5,2,A3;C1;D4,8,,,
28025,,11,OJ1203,Entrepreneurship Business Technology,OJ1203.2,3,B3;D1;E5,22,,,
28025,,11,C0904,Band Level I,C0904.1,4,B1;C4;E2,3,,,
28025,,11,VHS0052,"Spanish Film, Art, and Literature",VHS0052.2,5,A1;B4;D2,25,,,
28025,,11,OH1305,Art of Fiction Intermediate Level,OH1305.1,6,A4;C2;D5,23,,,
28025,,11,A1105,Physics 11,A1105.2,7,A2;B5;D3,31,,,
28025,,11,I1212,AP Macroeconomics,I1212.2,8,B2;C5;E4,34,,,
28025,,11,I1213,AP Microeconomics,I1213.2,8,B2;C5;E4,34,,,
28025,,11,ADVHS01,Advisory HS,ADVHS01.12,9,E3,23,,,
28026,,11,L1301,AP Psychology,L1301.2,2,A3;C1;D4,33,,,
28026,,11,A1105,Physics 11,A1105.1,3,B3;D1;E5,7,,,
28026,,11,E1101,Physical Education and Health 11,E1101.6,4,B1;C4;E2,27,,,
28026,,11,OH1401,Journalism Intermediate Level,OH1401.2,5,A1;B4;D2,43,,,
28026,,11,OI1003,Algebra II,OI1003.1,7,A2;B5;D3,4,,,
28026,,11,G1203,Español & Literatura 11,G1203.4,8,B2;C5;E4,36,,,
28026,,11,ADVHS01,Advisory HS,ADVHS01.4,9,E3,6,,,
28028,,11,E1101,Physical Education and Health 11,E1101.1,1,A5;C3;E1,27,,,
28028,,11,OH1305,Art of Fiction Intermediate Level,OH1305.2,2,A3;C1;D4,40,,,
28028,,11,I1212,AP Macroeconomics,I1212.3,3,B3;D1;E5,34,,,
28028,,11,I1213,AP Microeconomics,I1213.3,3,B3;D1;E5,34,,,
28028,,11,L1304,Life Purpose,L1304.2,5,A1;B4;D2,24,,,
28028,,11,G1203,Español & Literatura 11,G1203.1,7,A2;B5;D3,36,,,
28028,,11,OA1319,AP Physics 1,OA1319.2,8,B2;C5;E4,31,,,
28028,,11,ADVHS01,Advisory HS,ADVHS01.23,9,E3,36,,,
28029,,11,OI1003,Algebra II,OI1003.4,1,A5;C3;E1,8,,,
28029,,11,OH1305,Art of Fiction Intermediate Level,OH1305.2,2,A3;C1;D4,40,,,
28029,,11,OJ1203,Entrepreneurship Business Technology,OJ1203.2,3,B3;D1;E5,22,,,
28029,,11,E1101,Physical Education and Health 11,E1101.6,4,B1;C4;E2,27,,,
28029,,11,G1203,Español & Literatura 11,G1203.2,5,A1;B4;D2,36,,,
28029,,11,A1105,Physics 11,A1105.5,6,A4;C2;D5,41,,,
28029,,11,L1304,Life Purpose,L1304.4,7,A2;B5;D3,33,,,
28029,,11,ADVHS01,Advisory HS,ADVHS01.9,9,E3,20,,,
28030,,11,L1301,AP Psychology,L1301.2,2,A3;C1;D4,33,,,
28030,,11,OI1305,Calculus,OI1305.5,3,B3;D1;E5,44,,,
28030,,11,E1101,Physical Education and Health 11,E1101.6,4,B1;C4;E2,27,,,
28030,,11,VHS0052,"Spanish Film, Art, and Literature",VHS0052.2,5,A1;B4;D2,25,,,
28030,,11,OH1305,Art of Fiction Intermediate Level,OH1305.1,6,A4;C2;D5,23,,,
28030,,11,A1105,Physics 11,A1105.2,7,A2;B5;D3,31,,,
28030,,11,ADVHS01,Advisory HS,ADVHS01.21,9,E3,34,,,
28031,,11,E1101,Physical Education and Health 11,E1101.1,1,A5;C3;E1,27,,,
28031,,11,OH1305,Art of Fiction Intermediate Level,OH1305.2,2,A3;C1;D4,40,,,
28031,,11,VHS0052,"Spanish Film, Art, and Literature",VHS0052.1,3,B3;D1;E5,25,,,
28031,,11,I1212,AP Macroeconomics,I1212.1,4,B1;C4;E2,34,,,
28031,,11,I1213,AP Microeconomics,I1213.1,4,B1;C4;E2,34,,,
28031,,11,A1105,Physics 11,A1105.4,5,A1;B4;D2,41,,,
28031,,11,OZ1207,Anatomy and Physiology,OZ1207.1,6,A4;C2;D5,13,,,
28031,,11,OI1003,Algebra II,OI1003.1,7,A2;B5;D3,4,,,
28031,,11,OC1310,Painting II,OC1310.1,8,B2;C5;E4,46,,,
28031,,11,ADVHS01,Advisory HS,ADVHS01.2,9,E3,4,,,
28032,,10,I1003,Geometry,I1003.7,1,A5;C3;E1,42,,,
28032,,10,H1001,English 10,H1001.4,3,B3;D1;E5,15,,,
28032,,10,E1001,Physical Education and Health 10,E1001.2,4,B1;C4;E2,12,,,
28032,,10,B1001,Social Sciences 10,B1001.5,5,A1;B4;D2,26,,,
28032,,10,G1004,AP Spanish Language and Culture,G1004.6,6,A4;C2;D5,48,,,
28032,,10,OZ1323,AP Human Geography,OZ1323.5,7,A2;B5;D3,45,,,
28032,,10,A1006,Chemistry 10,A1006.3,8,B2;C5;E4,7,,,
28032,,10,ADVHS01,Advisory HS,ADVHS01.23,9,E3,36,,,
28034,,11,E1101,Physical Education and Health 11,E1101.1,1,A5;C3;E1,27,,,
28034,,11,I1212,AP Macroeconomics,I1212.4,2,A3;C1;D4,34,,,
28034,,11,I1213,AP Microeconomics,I1213.4,2,A3;C1;D4,34,,,
28034,,11,VHS0052,"Spanish Film, Art, and Literature",VHS0052.1,3,B3;D1;E5,25,,,
28034,,11,L1301,AP Psychology,L1301.3,4,B1;C4;E2,33,,,
28034,,11,I1214,AP Seminar,I1214.1,5,A1;B4;D2,19,,,
28034,,11,OI1305,Calculus,OI1305.3,6,A4;C2;D5,35,,,
28034,,11,A1105,Physics 11,A1105.2,7,A2;B5;D3,31,,,
28034,,11,ADVHS01,Advisory HS,ADVHS01.25,9,E3,38,,,
28035,,11,OI1003,Algebra II,OI1003.4,1,A5;C3;E1,8,,,
28035,,11,G1202,AP Spanish Literature and Culture,G1202.1,2,A3;C1;D4,6,,,
28035,,11,L1301,AP Psychology,L1301.3,4,B1;C4;E2,33,,,
28035,,11,A1105,Physics 11,A1105.4,5,A1;B4;D2,41,,,
28035,,11,L1302,Introduction to Law,L1302.1,6,A4;C2;D5,24,,,
28035,,11,H1206,AP English Language & Composition,H1206.2,7,A2;B5;D3,19,,,
28035,,11,E1101,Physical Education and Health 11,E1101.2,8,B2;C5;E4,27,,,
28035,,11,ADVHS01,Advisory HS,ADVHS01.11,9,E3,22,,,
28036,,11,L1304,Life Purpose,L1304.1,1,A5;C3;E1,24,,,
28036,,11,A1105,Physics 11,A1105.1,3,B3;D1;E5,7,,,
28036,,11,OH1401,Journalism Intermediate Level,OH1401.1,4,B1;C4;E2,43,,,
28036,,11,OI1003,Algebra II,OI1003.2,5,A1;B4;D2,8,,,
28036,,11,E1101,Physical Education and Health 11,E1101.5,6,A4;C2;D5,27,,,
28036,,11,G1203,Español & Literatura 11,G1203.1,7,A2;B5;D3,36,,,
28036,,11,I1212,AP Macroeconomics,I1212.2,8,B2;C5;E4,34,,,
28036,,11,I1213,AP Microeconomics,I1213.2,8,B2;C5;E4,34,,,
28036,,11,ADVHS01,Advisory HS,ADVHS01.22,9,E3,35,,,
28038,,11,E1101,Physical Education and Health 11,E1101.1,1,A5;C3;E1,27,,,
28038,,11,G1203,Español & Literatura 11,G1203.3,2,A3;C1;D4,36,,,
28038,,11,OH1401,Journalism Intermediate Level,OH1401.1,4,B1;C4;E2,43,,,
28038,,11,A1105,Physics 11,A1105.4,5,A1;B4;D2,41,,,
28038,,11,L1302,Introduction to Law,L1302.1,6,A4;C2;D5,24,,,
28038,,11,OC1305,Painting I,OC1305.1,7,A2;B5;D3,5,,,
28038,,11,OI1305,Calculus,OI1305.1,8,B2;C5;E4,35,,,
28038,,11,ADVHS01,Advisory HS,ADVHS01.23,9,E3,36,,,
28039,,11,L1301,AP Psychology,L1301.1,1,A5;C3;E1,33,,,
28039,,11,G1203,Español & Literatura 11,G1203.3,2,A3;C1;D4,36,,,
28039,,11,A1105,Physics 11,A1105.4,5,A1;B4;D2,41,,,
28039,,11,OI1305,Calculus,OI1305.3,6,A4;C2;D5,35,,,
28039,,11,OH1305,Art of Fiction Intermediate Level,OH1305.3,7,A2;B5;D3,40,,,
28039,,11,E1101,Physical Education and Health 11,E1101.2,8,B2;C5;E4,27,,,
28039,,11,ADVHS01,Advisory HS,ADVHS01.1,9,E3,3,,,
28040,,11,L1304,Life Purpose,L1304.1,1,A5;C3;E1,24,,,
28040,,11,OJ1203,Entrepreneurship Business Technology,OJ1203.1,2,A3;C1;D4,22,,,
28040,,11,E1101,Physical Education and Health 11,E1101.3,3,B3;D1;E5,27,,,
28040,,11,G1203,Español & Literatura 11,G1203.2,5,A1;B4;D2,36,,,
28040,,11,OH1305,Art of Fiction Intermediate Level,OH1305.1,6,A4;C2;D5,23,,,
28040,,11,I1204,AP Calculus AB,I1204.1,7,A2;B5;D3,44,,,
28040,,11,OA1319,AP Physics 1,OA1319.2,8,B2;C5;E4,31,,,
28040,,11,ADVHS01,Advisory HS,ADVHS01.10,9,E3,21,,,
28041,,11,OI1305,Calculus,OI1305.2,1,A5;C3;E1,35,,,
28041,,11,OJ1306,AP Computer Science Principles,OJ1306.1,2,A3;C1;D4,50,,,
28041,,11,I1212,AP Macroeconomics,I1212.3,3,B3;D1;E5,34,,,
28041,,11,I1213,AP Microeconomics,I1213.3,3,B3;D1;E5,34,,,
28041,,11,A1105,Physics 11,A1105.3,4,B1;C4;E2,41,,,
28041,,11,VHS0052,"Spanish Film, Art, and Literature",VHS0052.2,5,A1;B4;D2,25,,,
28041,,11,OC1305,Painting I,OC1305.2,6,A4;C2;D5,5,,,
28041,,11,OH1305,Art of Fiction Intermediate Level,OH1305.3,7,A2;B5;D3,40,,,
28041,,11,E1101,Physical Education and Health 11,E1101.2,8,B2;C5;E4,27,,,
28041,,11,ADVHS01,Advisory HS,ADVHS01.20,9,E3,33,,,
28042,,11,OA1319,AP Physics 1,OA1319.1,1,A5;C3;E1,31,,,
28042,,11,H1201B,AP English Literature and Composition,H1201B.1,2,A3;C1;D4,23,,,
28042,,11,L1301,AP Psychology,L1301.3,4,B1;C4;E2,33,,,
28042,,11,E1101,Physical Education and Health 11,E1101.4,5,A1;B4;D2,27,,,
28042,,11,OA1304,AP Biology,OA1304.1,6,A4;C2;D5,7,,,
28042,,11,G1203,Español & Literatura 11,G1203.1,7,A2;B5;D3,36,,,
28042,,11,I1204,AP Calculus AB,I1204.2,8,B2;C5;E4,44,,,
28042,,11,ADVHS01,Advisory HS,ADVHS01.11,9,E3,22,,,
28043,,11,OI1003,Algebra II,OI1003.4,1,A5;C3;E1,8,,,
28043,,11,G1203,Español & Literatura 11,G1203.3,2,A3;C1;D4,36,,,
28043,,11,E1101,Physical Education and Health 11,E1101.3,3,B3;D1;E5,27,,,
28043,,11,A1105,Physics 11,A1105.3,4,B1;C4;E2,41,,,
28043,,11,L1304,Life Purpose,L1304.2,5,A1;B4;D2,24,,,
28043,,11,OH1305,Art of Fiction Intermediate Level,OH1305.3,7,A2;B5;D3,40,,,
28043,,11,OC1310,Painting II,OC1310.1,8,B2;C5;E4,46,,,
28043,,11,ADVHS01,Advisory HS,ADVHS01.20,9,E3,33,,,
28044,,11,G1203,Español & Literatura 11,G1203.3,2,A3;C1;D4,36,,,
28044,,11,I1212,AP Macroeconomics,I1212.3,3,B3;D1;E5,34,,,
28044,,11,I1213,AP Microeconomics,I1213.3,3,B3;D1;E5,34,,,
28044,,11,OI1305,Calculus,OI1305.4,4,B1;C4;E2,44,,,
28044,,11,L1304,Life Purpose,L1304.2,5,A1;B4;D2,24,,,
28044,,11,E1101,Physical Education and Health 11,E1101.5,6,A4;C2;D5,27,,,
28044,,11,H1206,AP English Language & Composition,H1206.2,7,A2;B5;D3,19,,,
28044,,11,OA1319,AP Physics 1,OA1319.2,8,B2;C5;E4,31,,,
28044,,11,ADVHS01,Advisory HS,ADVHS01.21,9,E3,34,,,
28045,,11,L1301,AP Psychology,L1301.2,2,A3;C1;D4,33,,,
28045,,11,OH1401,Journalism Intermediate Level,OH1401.1,4,B1;C4;E2,43,,,
28045,,11,OI1003,Algebra II,OI1003.2,5,A1;B4;D2,8,,,
28045,,11,E1101,Physical Education and Health 11,E1101.5,6,A4;C2;D5,27,,,
28045,,11,A1105,Physics 11,A1105.2,7,A2;B5;D3,31,,,
28045,,11,G1203,Español & Literatura 11,G1203.4,8,B2;C5;E4,36,,,
28045,,11,ADVHS01,Advisory HS,ADVHS01.12,9,E3,23,,,
28046,,10,H1001,English 10,H1001.2,1,A5;C3;E1,43,,,
28046,,10,B1001,Social Sciences 10,B1001.3,2,A3;C1;D4,26,,,
28046,,10,OZ1323,AP Human Geography,OZ1323.3,4,B1;C4;E2,45,,,
28046,,10,A1006,Chemistry 10,A1006.6,5,A1;B4;D2,38,,,
28046,,10,G1004,AP Spanish Language and Culture,G1004.6,6,A4;C2;D5,48,,,
28046,,10,I1003,Geometry,I1003.2,7,A2;B5;D3,35,,,
28046,,10,E1001,Physical Education and Health 10,E1001.4,8,B2;C5;E4,12,,,
28046,,10,ADVHS01,Advisory HS,ADVHS01.9,9,E3,20,,,
28047,,11,OI1305,Calculus,OI1305.2,1,A5;C3;E1,35,,,
28047,,11,H1206,AP English Language & Composition,H1206.1,2,A3;C1;D4,19,,,
28047,,11,VHS0052,"Spanish Film, Art, and Literature",VHS0052.1,3,B3;D1;E5,25,,,
28047,,11,E1101,Physical Education and Health 11,E1101.4,5,A1;B4;D2,27,,,
28047,,11,A1105,Physics 11,A1105.5,6,A4;C2;D5,41,,,
28047,,11,OC1305,Painting I,OC1305.1,7,A2;B5;D3,5,,,
